@RELATION pokemon

@ATTRIBUTE	type	{grass,fire,water,bug,flying,normal,poison,electric,ground}
@ATTRIBUTE	height	REAL
@ATTRIBUTE	weight	REAL
@ATTRIBUTE	name	{Bulbasaur,Ivysaur,Venusaur,Charmander,Charmeleon,Charizard,Squirtle,Wartortle,Blastoise,Caterpie,Metapod,Butterfree,Weedle,Kakuna,Beedrill,Pidgey,Pidgeotto,Pidgeot,Rattata,Raticate,Spearow,Fearow,Ekans,Arbok,Pikachu,Raichu,Sandshrew,Sandslash,NidoranF,Nidorina,Nidoqueen,NidoranM,Nidorino,Nidoking}

@DATA
water,1.08,22.32,Wartortle
water,1.09,22.06,Wartortle
water,0.97,23.36,Wartortle
water,0.84,27.67,Wartortle
water,0.98,19.6,Wartortle
water,0.89,22.14,Wartortle
water,0.88,19.47,Wartortle
water,0.87,20.42,Wartortle
water,1.07,18.8,Wartortle
water,0.99,19.57,Wartortle
water,1.13,21.67,Wartortle
water,0.96,19.9,Wartortle
water,0.98,23.51,Wartortle
water,0.99,23.63,Wartortle
water,1.67,86.78,Blastoise
water,1.63,92.22,Blastoise
water,1.45,70.84,Blastoise
water,1.46,86.68,Blastoise
water,1.69,82.03,Blastoise
water,1.62,68.07,Blastoise
water,1.52,77.61,Blastoise
water,1.41,80.1,Blastoise
water,1.73,91.38,Blastoise
water,1.91,75.19,Blastoise
water,1.81,90.65,Blastoise
water,1.61,82.14,Blastoise
water,1.79,91.68,Blastoise
water,1.65,77.98,Blastoise
water,1.68,86.49,Blastoise
water,1.36,75.1,Blastoise
water,1.59,93.23,Blastoise
water,1.6,97.62,Blastoise
water,1.71,78.1,Blastoise
water,1.48,88.31,Blastoise
water,1.81,88.63,Blastoise
water,1.72,76.85,Blastoise
water,1.42,65.33,Blastoise
water,1.63,92.0,Blastoise
water,1.77,84.38,Blastoise
water,1.67,102.3,Blastoise
water,1.81,94.2,Blastoise
water,1.78,88.04,Blastoise
water,1.73,91.79,Blastoise
water,1.73,75.06,Blastoise
water,1.74,89.9,Blastoise
water,1.89,72.44,Blastoise
water,1.52,82.97,Blastoise
water,1.66,97.0,Blastoise
water,1.79,69.71,Blastoise
water,1.62,88.6,Blastoise
water,1.64,93.22,Blastoise
water,1.67,87.87,Blastoise
water,1.81,94.76,Blastoise
water,1.54,78.94,Blastoise
water,1.64,89.09,Blastoise
water,1.57,72.6,Blastoise
water,1.52,82.08,Blastoise
water,1.51,85.13,Blastoise
water,1.84,88.38,Blastoise
water,1.43,92.18,Blastoise
water,1.66,72.39,Blastoise
water,1.64,76.21,Blastoise
water,1.68,87.64,Blastoise
water,1.5,71.92,Blastoise
water,1.71,78.01,Blastoise
water,1.74,87.1,Blastoise
water,1.63,85.13,Blastoise
water,1.9,97.75,Blastoise
water,1.71,95.33,Blastoise
water,1.77,101.6,Blastoise
water,1.49,88.08,Blastoise
water,1.46,84.24,Blastoise
water,1.61,79.06,Blastoise
water,1.38,72.5,Blastoise
water,1.7,91.8,Blastoise
water,1.54,81.32,Blastoise
water,1.48,78.74,Blastoise
water,1.66,77.76,Blastoise
water,1.57,87.04,Blastoise
water,1.5,83.02,Blastoise
water,1.5,84.71,Blastoise
water,1.64,90.21,Blastoise
water,1.83,79.47,Blastoise
water,1.57,90.07,Blastoise
water,1.53,97.7,Blastoise
water,1.44,70.83,Blastoise
water,1.72,104.43,Blastoise
water,1.57,82.62,Blastoise
water,1.62,84.82,Blastoise
water,1.49,89.14,Blastoise
water,1.59,91.04,Blastoise
water,1.43,77.64,Blastoise
water,1.47,91.87,Blastoise
water,1.51,80.73,Blastoise
water,1.8,74.74,Blastoise
water,1.84,67.35,Blastoise
water,1.74,84.0,Blastoise
water,1.93,92.72,Blastoise
water,1.65,89.71,Blastoise
water,1.48,94.43,Blastoise
water,2.02,74.92,Blastoise
water,1.48,80.97,Blastoise
water,1.74,81.15,Blastoise
water,1.64,78.02,Blastoise
water,1.36,79.35,Blastoise
water,1.69,86.43,Blastoise
water,1.94,74.39,Blastoise
water,1.6,90.84,Blastoise
water,2.03,84.48,Blastoise
water,1.55,91.06,Blastoise
water,1.56,79.43,Blastoise
water,1.84,102.28,Blastoise
water,1.45,91.95,Blastoise
water,1.56,90.92,Blastoise
bug,0.32,3.23,Caterpie
bug,0.28,2.75,Caterpie
bug,0.28,2.88,Caterpie
bug,0.33,2.77,Caterpie
bug,0.28,3.04,Caterpie
bug,0.32,2.7,Caterpie
bug,0.33,2.99,Caterpie
bug,0.31,2.56,Caterpie
bug,0.32,3.07,Caterpie
bug,0.3,2.72,Caterpie
bug,0.27,3.4,Caterpie
bug,0.3,2.65,Caterpie
bug,0.29,2.71,Caterpie
bug,0.29,3.18,Caterpie
bug,0.32,2.6,Caterpie
bug,0.29,2.78,Caterpie
bug,0.3,2.7,Caterpie
bug,0.32,3.0,Caterpie
bug,0.28,3.08,Caterpie
bug,0.26,2.59,Caterpie
bug,0.31,2.13,Caterpie
bug,0.24,2.64,Caterpie
bug,0.35,3.36,Caterpie
bug,0.27,2.87,Caterpie
bug,0.31,3.02,Caterpie
bug,0.37,2.45,Caterpie
bug,0.34,2.89,Caterpie
bug,0.32,2.5,Caterpie
bug,0.24,3.03,Caterpie
bug,0.39,2.93,Caterpie
bug,0.33,3.3,Caterpie
bug,0.35,3.3,Caterpie
bug,0.27,3.26,Caterpie
bug,0.33,2.3,Caterpie
bug,0.36,2.95,Caterpie
bug,0.29,2.82,Caterpie
bug,0.31,2.99,Caterpie
bug,0.32,2.63,Caterpie
bug,0.32,2.45,Caterpie
bug,0.28,2.54,Caterpie
bug,0.31,2.72,Caterpie
bug,0.32,3.4,Caterpie
bug,0.31,3.08,Caterpie
bug,0.32,3.17,Caterpie
bug,0.32,2.71,Caterpie
bug,0.3,3.05,Caterpie
bug,0.25,2.51,Caterpie
bug,0.33,2.84,Caterpie
bug,0.3,2.37,Caterpie
bug,0.28,2.53,Caterpie
bug,0.32,2.61,Caterpie
bug,0.27,3.3,Caterpie
bug,0.33,2.64,Caterpie
bug,0.31,3.15,Caterpie
bug,0.29,3.23,Caterpie
bug,0.3,3.46,Caterpie
bug,0.26,3.04,Caterpie
bug,0.32,3.05,Caterpie
bug,0.33,2.86,Caterpie
bug,0.32,3.07,Caterpie
bug,0.3,2.96,Caterpie
bug,0.28,2.91,Caterpie
bug,0.31,3.25,Caterpie
bug,0.31,3.21,Caterpie
bug,0.31,3.26,Caterpie
bug,0.24,2.85,Caterpie
bug,0.31,2.99,Caterpie
bug,0.28,3.11,Caterpie
bug,0.26,3.06,Caterpie
bug,0.3,2.38,Caterpie
bug,0.3,2.77,Caterpie
bug,0.27,2.94,Caterpie
bug,0.32,2.89,Caterpie
bug,0.28,3.3,Caterpie
bug,0.29,3.42,Caterpie
bug,0.3,2.94,Caterpie
bug,0.3,3.17,Caterpie
bug,0.29,2.57,Caterpie
bug,0.3,2.72,Caterpie
bug,0.3,3.22,Caterpie
bug,0.31,2.66,Caterpie
bug,0.3,3.29,Caterpie
bug,0.28,2.78,Caterpie
bug,0.32,2.88,Caterpie
bug,0.28,2.78,Caterpie
bug,0.31,3.14,Caterpie
bug,0.28,2.47,Caterpie
bug,0.26,3.09,Caterpie
bug,0.27,2.77,Caterpie
bug,0.29,2.87,Caterpie
bug,0.32,2.05,Caterpie
bug,0.26,2.94,Caterpie
bug,0.31,3.41,Caterpie
bug,0.28,2.95,Caterpie
bug,0.31,2.7,Caterpie
bug,0.33,2.96,Caterpie
bug,0.29,3.15,Caterpie
bug,0.29,2.6,Caterpie
bug,0.32,3.45,Caterpie
bug,0.3,2.48,Caterpie
bug,0.79,7.42,Metapod
bug,0.59,11.74,Metapod
bug,0.54,9.35,Metapod
bug,0.68,9.74,Metapod
bug,0.66,9.32,Metapod
bug,0.73,9.18,Metapod
bug,0.73,11.2,Metapod
bug,0.56,8.85,Metapod
bug,0.75,9.38,Metapod
bug,0.76,10.33,Metapod
bug,0.78,9.64,Metapod
bug,0.65,11.2,Metapod
bug,0.71,10.65,Metapod
bug,0.7,8.75,Metapod
bug,0.65,9.56,Metapod
bug,0.69,9.78,Metapod
bug,0.61,9.32,Metapod
bug,0.87,9.96,Metapod
bug,0.68,9.89,Metapod
bug,0.69,9.01,Metapod
bug,0.69,10.1,Metapod
bug,0.7,7.74,Metapod
bug,0.79,11.01,Metapod
bug,0.73,10.34,Metapod
bug,0.68,9.98,Metapod
bug,0.72,9.33,Metapod
bug,0.75,9.45,Metapod
bug,0.75,10.39,Metapod
bug,0.8,10.83,Metapod
bug,0.63,10.72,Metapod
bug,0.65,9.43,Metapod
bug,0.62,9.39,Metapod
bug,0.76,8.55,Metapod
bug,0.66,10.51,Metapod
bug,0.81,10.08,Metapod
bug,0.63,10.35,Metapod
bug,0.6,8.01,Metapod
bug,0.61,9.48,Metapod
bug,0.7,8.02,Metapod
bug,0.6,9.68,Metapod
bug,0.65,10.88,Metapod
bug,0.63,10.52,Metapod
bug,0.68,10.87,Metapod
bug,0.79,9.97,Metapod
bug,0.67,10.76,Metapod
bug,0.71,10.08,Metapod
bug,0.78,10.06,Metapod
bug,0.59,11.81,Metapod
bug,0.7,10.66,Metapod
bug,0.57,9.56,Metapod
bug,0.76,9.68,Metapod
bug,0.84,9.38,Metapod
bug,0.82,11.73,Metapod
bug,0.74,10.18,Metapod
bug,0.63,10.46,Metapod
bug,0.74,10.11,Metapod
bug,0.79,11.37,Metapod
bug,0.68,9.33,Metapod
bug,0.66,8.93,Metapod
bug,0.73,6.92,Metapod
bug,0.76,8.75,Metapod
bug,0.63,10.11,Metapod
bug,0.74,10.65,Metapod
bug,0.71,9.95,Metapod
bug,0.67,10.15,Metapod
bug,0.76,10.82,Metapod
bug,0.5,8.73,Metapod
bug,0.69,9.64,Metapod
bug,0.75,9.28,Metapod
bug,0.67,11.22,Metapod
bug,0.61,8.7,Metapod
bug,0.66,8.58,Metapod
bug,0.68,11.53,Metapod
bug,0.67,9.63,Metapod
bug,0.66,8.86,Metapod
bug,0.69,10.99,Metapod
bug,0.68,10.25,Metapod
bug,0.77,9.4,Metapod
bug,0.64,8.52,Metapod
bug,0.6,10.56,Metapod
bug,0.65,8.92,Metapod
bug,0.76,9.19,Metapod
bug,0.8,9.35,Metapod
bug,0.68,10.14,Metapod
bug,0.67,9.98,Metapod
bug,0.73,9.94,Metapod
bug,0.7,9.36,Metapod
bug,0.77,12.0,Metapod
bug,0.64,9.74,Metapod
bug,0.78,9.26,Metapod
bug,0.7,9.5,Metapod
bug,0.82,8.91,Metapod
bug,0.72,10.64,Metapod
bug,0.77,9.13,Metapod
bug,0.68,9.78,Metapod
bug,0.66,10.15,Metapod
bug,0.76,9.09,Metapod
bug,0.69,9.31,Metapod
bug,0.66,10.21,Metapod
bug,0.71,8.55,Metapod
bug,1.14,38.32,Butterfree
bug,0.95,30.1,Butterfree
bug,1.1,33.48,Butterfree
bug,1.21,33.86,Butterfree
bug,1.03,30.18,Butterfree
bug,1.2,30.81,Butterfree
bug,1.06,29.71,Butterfree
bug,1.12,31.65,Butterfree
bug,1.08,30.75,Butterfree
bug,0.99,31.08,Butterfree
bug,1.3,27.58,Butterfree
bug,1.21,29.74,Butterfree
bug,1.06,34.19,Butterfree
bug,1.0,26.46,Butterfree
bug,1.25,30.87,Butterfree
bug,1.08,32.28,Butterfree
bug,1.11,33.73,Butterfree
bug,0.95,28.17,Butterfree
bug,1.06,31.76,Butterfree
bug,1.09,39.07,Butterfree
bug,0.95,29.51,Butterfree
bug,0.95,30.58,Butterfree
bug,1.11,33.13,Butterfree
bug,1.21,28.46,Butterfree
bug,1.26,28.87,Butterfree
bug,1.31,32.99,Butterfree
bug,1.06,34.73,Butterfree
bug,0.97,30.78,Butterfree
bug,1.09,28.53,Butterfree
bug,1.25,25.72,Butterfree
bug,1.15,34.98,Butterfree
bug,0.96,34.75,Butterfree
bug,1.04,33.11,Butterfree
bug,0.93,31.35,Butterfree
bug,1.03,34.18,Butterfree
bug,1.1,32.84,Butterfree
bug,1.15,31.65,Butterfree
bug,1.21,30.97,Butterfree
bug,1.19,29.21,Butterfree
bug,1.21,31.13,Butterfree
bug,1.05,32.01,Butterfree
bug,0.93,31.19,Butterfree
bug,1.16,29.77,Butterfree
bug,0.95,30.18,Butterfree
bug,1.35,28.03,Butterfree
bug,1.07,34.18,Butterfree
bug,1.14,34.77,Butterfree
bug,0.93,29.29,Butterfree
bug,1.03,32.69,Butterfree
bug,1.17,31.34,Butterfree
bug,1.26,31.73,Butterfree
bug,1.22,38.9,Butterfree
bug,1.16,27.03,Butterfree
bug,1.22,33.82,Butterfree
bug,1.19,33.54,Butterfree
bug,1.35,32.98,Butterfree
bug,1.2,36.39,Butterfree
bug,1.04,30.21,Butterfree
bug,1.16,29.94,Butterfree
bug,0.87,31.6,Butterfree
bug,1.17,37.11,Butterfree
bug,1.08,28.86,Butterfree
bug,1.26,35.0,Butterfree
bug,1.28,27.75,Butterfree
bug,1.02,35.56,Butterfree
bug,1.08,32.29,Butterfree
bug,1.13,25.27,Butterfree
bug,1.11,34.04,Butterfree
bug,1.04,29.3,Butterfree
bug,1.21,30.86,Butterfree
bug,1.1,32.6,Butterfree
bug,1.13,25.0,Butterfree
bug,0.94,34.85,Butterfree
bug,1.25,33.28,Butterfree
bug,1.09,32.8,Butterfree
bug,1.2,33.92,Butterfree
bug,1.18,27.96,Butterfree
bug,1.1,32.82,Butterfree
bug,1.15,31.97,Butterfree
bug,1.15,31.35,Butterfree
bug,1.05,31.18,Butterfree
bug,1.28,29.07,Butterfree
bug,1.14,37.24,Butterfree
bug,1.08,34.86,Butterfree
bug,1.02,29.14,Butterfree
bug,1.08,28.83,Butterfree
bug,1.16,33.78,Butterfree
bug,1.0,38.3,Butterfree
bug,1.01,30.05,Butterfree
bug,1.12,31.51,Butterfree
bug,1.04,31.77,Butterfree
bug,1.0,31.67,Butterfree
bug,0.9,29.22,Butterfree
bug,0.99,36.73,Butterfree
bug,1.15,39.95,Butterfree
bug,1.09,30.84,Butterfree
bug,1.1,32.08,Butterfree
bug,1.06,32.14,Butterfree
bug,1.05,37.14,Butterfree
bug,1.14,32.32,Butterfree
bug,0.33,3.6,Weedle
bug,0.29,3.31,Weedle
bug,0.3,3.21,Weedle
bug,0.28,3.39,Weedle
bug,0.31,3.29,Weedle
bug,0.24,3.2,Weedle
bug,0.29,3.39,Weedle
bug,0.34,3.3,Weedle
bug,0.27,3.66,Weedle
bug,0.29,3.13,Weedle
bug,0.25,3.3,Weedle
bug,0.29,2.82,Weedle
bug,0.29,3.58,Weedle
bug,0.33,3.13,Weedle
bug,0.35,3.72,Weedle
bug,0.28,3.81,Weedle
bug,0.33,3.34,Weedle
bug,0.29,2.91,Weedle
bug,0.31,3.16,Weedle
bug,0.3,3.61,Weedle
bug,0.28,3.3,Weedle
bug,0.25,2.98,Weedle
bug,0.3,3.39,Weedle
bug,0.24,3.01,Weedle
bug,0.37,3.81,Weedle
bug,0.27,2.86,Weedle
bug,0.3,3.1,Weedle
bug,0.31,2.95,Weedle
bug,0.34,3.2,Weedle
bug,0.28,3.43,Weedle
bug,0.33,3.36,Weedle
bug,0.28,2.91,Weedle
bug,0.3,3.23,Weedle
bug,0.3,3.75,Weedle
bug,0.29,2.98,Weedle
bug,0.32,3.37,Weedle
bug,0.35,3.17,Weedle
bug,0.29,3.49,Weedle
bug,0.29,3.43,Weedle
bug,0.31,2.75,Weedle
bug,0.31,3.46,Weedle
bug,0.33,2.67,Weedle
bug,0.32,3.36,Weedle
bug,0.32,3.03,Weedle
bug,0.33,2.99,Weedle
bug,0.29,2.41,Weedle
bug,0.35,3.69,Weedle
bug,0.29,3.07,Weedle
bug,0.33,3.61,Weedle
bug,0.36,2.75,Weedle
bug,0.26,3.39,Weedle
bug,0.33,3.61,Weedle
bug,0.29,3.19,Weedle
bug,0.31,3.55,Weedle
bug,0.34,2.94,Weedle
bug,0.31,3.29,Weedle
bug,0.31,2.75,Weedle
bug,0.33,3.45,Weedle
bug,0.32,3.02,Weedle
bug,0.34,3.39,Weedle
bug,0.32,2.98,Weedle
bug,0.26,3.19,Weedle
bug,0.2,3.36,Weedle
bug,0.31,3.01,Weedle
bug,0.37,3.0,Weedle
bug,0.32,3.47,Weedle
bug,0.29,3.18,Weedle
bug,0.3,2.38,Weedle
bug,0.27,2.55,Weedle
bug,0.29,3.35,Weedle
bug,0.35,3.91,Weedle
bug,0.31,3.53,Weedle
bug,0.31,4.02,Weedle
bug,0.3,2.88,Weedle
bug,0.31,4.05,Weedle
bug,0.29,2.85,Weedle
bug,0.28,2.67,Weedle
bug,0.29,3.25,Weedle
bug,0.29,2.94,Weedle
bug,0.27,3.73,Weedle
bug,0.31,3.74,Weedle
bug,0.3,2.77,Weedle
bug,0.33,3.59,Weedle
bug,0.34,3.22,Weedle
bug,0.23,2.79,Weedle
bug,0.37,2.8,Weedle
bug,0.31,3.64,Weedle
bug,0.31,3.67,Weedle
bug,0.3,3.53,Weedle
bug,0.35,3.16,Weedle
bug,0.27,3.13,Weedle
bug,0.28,2.96,Weedle
bug,0.32,3.37,Weedle
bug,0.29,3.37,Weedle
bug,0.26,3.3,Weedle
bug,0.31,2.76,Weedle
bug,0.27,2.72,Weedle
bug,0.29,3.13,Weedle
bug,0.28,3.43,Weedle
bug,0.34,3.38,Weedle
bug,0.52,7.76,Kakuna
bug,0.62,10.79,Kakuna
bug,0.46,8.78,Kakuna
bug,0.58,11.7,Kakuna
bug,0.51,10.93,Kakuna
bug,0.61,10.48,Kakuna
bug,0.57,11.7,Kakuna
bug,0.63,9.04,Kakuna
bug,0.64,10.79,Kakuna
bug,0.7,10.0,Kakuna
bug,0.6,11.19,Kakuna
bug,0.57,10.27,Kakuna
bug,0.62,9.79,Kakuna
bug,0.67,9.57,Kakuna
bug,0.6,9.01,Kakuna
bug,0.55,8.9,Kakuna
bug,0.58,11.0,Kakuna
bug,0.51,9.01,Kakuna
bug,0.53,10.21,Kakuna
bug,0.72,9.98,Kakuna
bug,0.65,8.98,Kakuna
bug,0.55,11.33,Kakuna
bug,0.57,10.27,Kakuna
bug,0.52,10.6,Kakuna
bug,0.69,10.32,Kakuna
bug,0.71,9.68,Kakuna
bug,0.69,9.92,Kakuna
bug,0.62,9.68,Kakuna
bug,0.7,9.76,Kakuna
bug,0.66,10.5,Kakuna
bug,0.51,9.5,Kakuna
bug,0.57,9.99,Kakuna
bug,0.59,7.97,Kakuna
bug,0.65,10.11,Kakuna
bug,0.66,9.37,Kakuna
bug,0.63,11.69,Kakuna
bug,0.73,10.86,Kakuna
bug,0.61,10.1,Kakuna
bug,0.58,8.38,Kakuna
bug,0.61,9.67,Kakuna
bug,0.59,8.74,Kakuna
bug,0.64,10.1,Kakuna
bug,0.5,10.12,Kakuna
bug,0.63,11.99,Kakuna
bug,0.58,10.64,Kakuna
bug,0.65,10.16,Kakuna
bug,0.59,8.07,Kakuna
bug,0.59,9.05,Kakuna
bug,0.62,9.93,Kakuna
bug,0.59,9.24,Kakuna
bug,0.69,8.79,Kakuna
bug,0.68,10.01,Kakuna
bug,0.61,9.52,Kakuna
bug,0.72,8.58,Kakuna
bug,0.7,8.83,Kakuna
bug,0.57,9.56,Kakuna
bug,0.6,10.04,Kakuna
bug,0.59,9.23,Kakuna
bug,0.62,9.38,Kakuna
bug,0.67,9.41,Kakuna
bug,0.61,9.95,Kakuna
bug,0.63,9.4,Kakuna
bug,0.53,11.37,Kakuna
bug,0.55,8.68,Kakuna
bug,0.65,9.58,Kakuna
bug,0.59,10.0,Kakuna
bug,0.75,8.58,Kakuna
bug,0.57,9.85,Kakuna
bug,0.64,9.28,Kakuna
bug,0.64,9.53,Kakuna
bug,0.58,10.19,Kakuna
bug,0.56,9.0,Kakuna
bug,0.58,9.26,Kakuna
bug,0.67,10.96,Kakuna
bug,0.57,9.35,Kakuna
bug,0.67,9.18,Kakuna
bug,0.67,11.82,Kakuna
bug,0.71,11.03,Kakuna
bug,0.66,12.07,Kakuna
bug,0.62,10.7,Kakuna
bug,0.54,9.98,Kakuna
bug,0.56,8.64,Kakuna
bug,0.65,11.09,Kakuna
bug,0.65,9.74,Kakuna
bug,0.54,10.38,Kakuna
bug,0.59,10.38,Kakuna
bug,0.53,9.9,Kakuna
bug,0.52,9.36,Kakuna
bug,0.55,10.05,Kakuna
bug,0.63,9.65,Kakuna
bug,0.61,8.93,Kakuna
bug,0.62,11.04,Kakuna
bug,0.71,8.74,Kakuna
bug,0.61,10.45,Kakuna
bug,0.57,7.86,Kakuna
bug,0.58,9.45,Kakuna
bug,0.56,9.58,Kakuna
bug,0.57,8.82,Kakuna
bug,0.66,10.93,Kakuna
bug,0.62,8.43,Kakuna
bug,0.94,29.22,Beedrill
bug,1.03,28.03,Beedrill
bug,1.13,33.43,Beedrill
bug,1.04,29.96,Beedrill
bug,0.98,28.04,Beedrill
bug,1.1,32.38,Beedrill
bug,1.1,35.5,Beedrill
bug,1.05,34.21,Beedrill
bug,1.09,30.13,Beedrill
bug,0.88,25.94,Beedrill
bug,0.88,27.96,Beedrill
bug,1.11,32.63,Beedrill
bug,1.0,33.44,Beedrill
bug,0.85,25.49,Beedrill
bug,0.94,24.91,Beedrill
bug,1.15,27.83,Beedrill
bug,0.8,33.45,Beedrill
bug,1.17,31.73,Beedrill
bug,1.11,33.92,Beedrill
bug,0.91,31.84,Beedrill
bug,0.99,29.29,Beedrill
bug,0.97,27.48,Beedrill
bug,0.88,33.12,Beedrill
bug,0.93,27.25,Beedrill
bug,1.18,30.29,Beedrill
bug,0.99,24.73,Beedrill
bug,0.98,26.2,Beedrill
bug,1.17,30.68,Beedrill
bug,1.05,30.2,Beedrill
bug,0.9,28.61,Beedrill
bug,0.91,27.92,Beedrill
bug,0.92,31.23,Beedrill
bug,1.05,31.57,Beedrill
bug,0.84,25.31,Beedrill
bug,0.98,33.12,Beedrill
bug,1.08,28.1,Beedrill
bug,1.02,36.36,Beedrill
bug,0.98,32.13,Beedrill
bug,1.14,28.31,Beedrill
bug,1.13,30.29,Beedrill
bug,0.88,30.26,Beedrill
bug,0.98,29.4,Beedrill
bug,0.83,29.88,Beedrill
bug,0.93,31.54,Beedrill
bug,1.12,31.67,Beedrill
bug,0.97,30.1,Beedrill
bug,0.98,32.13,Beedrill
bug,0.87,31.36,Beedrill
bug,0.83,30.84,Beedrill
bug,0.97,30.4,Beedrill
bug,0.88,32.16,Beedrill
bug,1.07,25.31,Beedrill
bug,1.09,29.07,Beedrill
bug,0.83,22.0,Beedrill
bug,0.9,26.41,Beedrill
bug,0.94,27.38,Beedrill
bug,1.09,34.7,Beedrill
bug,1.13,32.58,Beedrill
bug,1.01,33.67,Beedrill
bug,1.1,29.11,Beedrill
bug,0.96,30.2,Beedrill
bug,0.95,27.56,Beedrill
bug,1.05,32.08,Beedrill
bug,1.15,30.82,Beedrill
bug,1.06,26.8,Beedrill
bug,1.1,31.92,Beedrill
bug,0.99,30.54,Beedrill
bug,1.04,32.03,Beedrill
bug,0.92,29.06,Beedrill
bug,1.22,27.83,Beedrill
bug,1.08,26.42,Beedrill
bug,1.03,24.81,Beedrill
bug,1.0,29.34,Beedrill
bug,0.96,31.96,Beedrill
bug,0.98,26.23,Beedrill
bug,0.82,32.59,Beedrill
bug,1.06,30.35,Beedrill
bug,0.89,25.27,Beedrill
bug,0.98,26.65,Beedrill
bug,0.97,26.75,Beedrill
bug,0.94,27.62,Beedrill
bug,1.2,23.82,Beedrill
bug,1.16,29.1,Beedrill
bug,0.96,32.09,Beedrill
bug,0.97,25.31,Beedrill
bug,1.02,28.67,Beedrill
bug,0.9,28.67,Beedrill
bug,1.08,30.26,Beedrill
bug,0.86,31.63,Beedrill
bug,1.19,27.33,Beedrill
bug,0.8,31.51,Beedrill
bug,1.13,32.09,Beedrill
bug,0.97,29.17,Beedrill
bug,1.1,30.54,Beedrill
bug,0.93,32.55,Beedrill
bug,0.98,30.91,Beedrill
bug,1.0,27.06,Beedrill
bug,0.92,25.88,Beedrill
bug,1.0,30.35,Beedrill
bug,1.06,19.04,Beedrill
flying,0.33,3.54,Pidgey
flying,0.32,3.1,Pidgey
flying,0.33,4.42,Pidgey
flying,0.33,4.08,Pidgey
flying,0.27,3.46,Pidgey
flying,0.31,4.52,Pidgey
flying,0.34,3.59,Pidgey
flying,0.31,3.9,Pidgey
flying,0.31,4.41,Pidgey
flying,0.32,4.03,Pidgey
flying,0.29,4.17,Pidgey
flying,0.28,4.13,Pidgey
flying,0.31,3.55,Pidgey
flying,0.29,4.61,Pidgey
flying,0.28,4.34,Pidgey
flying,0.27,4.33,Pidgey
flying,0.33,3.87,Pidgey
flying,0.32,3.43,Pidgey
flying,0.3,4.41,Pidgey
flying,0.29,3.92,Pidgey
flying,0.29,4.81,Pidgey
flying,0.34,4.37,Pidgey
flying,0.33,4.22,Pidgey
flying,0.3,4.38,Pidgey
flying,0.27,2.88,Pidgey
flying,0.36,3.7,Pidgey
flying,0.27,3.97,Pidgey
flying,0.31,4.43,Pidgey
flying,0.27,4.13,Pidgey
flying,0.31,3.63,Pidgey
flying,0.33,4.16,Pidgey
flying,0.31,4.08,Pidgey
flying,0.32,4.19,Pidgey
flying,0.34,3.86,Pidgey
flying,0.29,3.29,Pidgey
flying,0.33,4.29,Pidgey
flying,0.25,4.42,Pidgey
flying,0.25,4.24,Pidgey
flying,0.34,3.82,Pidgey
flying,0.32,3.63,Pidgey
flying,0.28,4.2,Pidgey
flying,0.27,3.71,Pidgey
flying,0.29,3.7,Pidgey
flying,0.3,3.97,Pidgey
flying,0.32,4.3,Pidgey
flying,0.32,3.54,Pidgey
flying,0.29,3.51,Pidgey
flying,0.29,4.04,Pidgey
flying,0.28,4.12,Pidgey
flying,0.3,4.1,Pidgey
flying,0.35,3.72,Pidgey
flying,0.29,3.93,Pidgey
flying,0.25,3.43,Pidgey
flying,0.33,3.53,Pidgey
flying,0.31,4.4,Pidgey
flying,0.32,4.33,Pidgey
flying,0.33,3.86,Pidgey
flying,0.32,3.91,Pidgey
flying,0.31,4.87,Pidgey
flying,0.34,3.14,Pidgey
flying,0.27,4.31,Pidgey
flying,0.32,4.17,Pidgey
flying,0.34,3.38,Pidgey
flying,0.36,4.3,Pidgey
flying,0.3,5.05,Pidgey
flying,0.32,4.05,Pidgey
flying,0.32,4.01,Pidgey
flying,0.27,3.72,Pidgey
flying,0.3,3.94,Pidgey
flying,0.31,4.01,Pidgey
flying,0.34,4.4,Pidgey
flying,0.3,4.93,Pidgey
flying,0.23,4.06,Pidgey
flying,0.28,3.59,Pidgey
flying,0.3,4.14,Pidgey
flying,0.23,4.74,Pidgey
flying,0.31,4.06,Pidgey
flying,0.31,4.46,Pidgey
flying,0.32,3.21,Pidgey
flying,0.34,3.68,Pidgey
flying,0.31,4.69,Pidgey
flying,0.33,4.49,Pidgey
flying,0.27,3.28,Pidgey
flying,0.3,3.57,Pidgey
flying,0.29,3.4,Pidgey
flying,0.25,3.8,Pidgey
flying,0.27,3.49,Pidgey
flying,0.34,3.93,Pidgey
flying,0.26,3.69,Pidgey
flying,0.32,3.8,Pidgey
flying,0.35,3.81,Pidgey
flying,0.32,4.39,Pidgey
flying,0.23,3.33,Pidgey
flying,0.28,3.6,Pidgey
flying,0.33,3.94,Pidgey
flying,0.29,3.83,Pidgey
flying,0.3,3.09,Pidgey
flying,0.28,3.97,Pidgey
flying,0.31,3.78,Pidgey
flying,0.33,4.08,Pidgey
flying,0.89,28.91,Pidgeotto
flying,1.29,27.19,Pidgeotto
flying,1.05,27.04,Pidgeotto
flying,1.12,34.21,Pidgeotto
flying,1.12,24.88,Pidgeotto
flying,1.23,27.4,Pidgeotto
flying,1.03,31.98,Pidgeotto
flying,1.09,29.31,Pidgeotto
